# YYYY MM DD  Total  North  South
# Time base:   1
# Time unit:   d
# Point count: 51728
# ./cyclasar filter 0 0.001 10 sar-1880-2021.tsv filtered-sar-1880-2021.tsv
t/a	At/µhsp
1992.908447266	1082.869832533
1992.911254883	1080.298210448
1992.913940430	1077.730616684
1992.916625977	1075.167539522
1992.919433594	1072.608978961
1992.922119141	1070.054324649
1992.924804688	1067.504309010
1992.927612305	1064.958687902
1992.930297852	1062.417217185
1992.933105469	1059.880385140
1992.935791016	1057.347825555
1992.938476562	1054.819538431
1992.941284180	1052.296195156
1992.943969727	1049.776941235
1992.946777344	1047.262387022
1992.949462891	1044.752349410
1992.952148438	1042.246523224
1992.954956055	1039.745762956
1992.957641602	1037.249397219
1992.960327148	1034.757059802
1992.963134766	1032.270337620
1992.965820312	1029.787216512
1992.968627930	1027.309466498
1992.971313477	1024.836172050
1992.973999023	1022.367699380
1992.976806641	1019.903743311
1992.979492188	1017.444364879
1992.982299805	1014.989564083
1992.984985352	1012.539646100
1992.987670898	1010.094855070
1992.990478516	1007.654702713
1992.993164062	1005.219005921
1992.995849609	1002.788558153
1992.998657227	1000.362688022
1993.001342773	997.941639667
1993.004150391	995.525657231
1993.006835938	993.114496573
1993.009643555	990.708035621
1993.012329102	988.306701622
1993.015014648	985.909884225
1993.017822266	983.518437922
1993.020507812	981.131630291
1993.023315430	978.750010648
1993.026000977	976.373029676
1993.028808594	974.001114623
1993.031494141	971.634143418
1993.034301758	969.272299165
1993.036987305	966.915764971
1993.039672852	964.564296695
1993.042480469	962.217161915
1993.045166016	959.875337194
1993.047973633	957.539310813
1993.050659180	955.207862068
1993.053466797	952.881235101
1993.056152344	950.560467509
1993.058959961	948.243911342
1993.061645508	945.933275586
1993.064331055	943.627339536
1993.067138672	941.326469405
1993.069824219	939.031214508
1993.072631836	936.741025529
1993.075317383	934.455719362
1993.078125000	932.175540149
1993.080810547	929.901281346
1993.083618164	927.631905355
1993.086303711	925.367351141
1993.088989258	923.108717338
1993.091796875	920.854783242
1993.094482422	918.606159204
1993.097290039	916.363272471
1993.099975586	914.125573727
1993.102783203	911.893124005
1993.105468750	909.665801237
1993.108276367	907.443727493
1993.110961914	905.227268982
1993.113647461	903.015876390
1993.116455078	900.810160067
1993.119140625	898.609204487
1993.121948242	896.414169316
1993.124633789	894.224627310
1993.127441406	892.040273292
1993.130126953	889.861107262
1993.132934570	887.687373361
1993.135620117	885.518888484
1993.138305664	883.356079876
1993.141113281	881.198764432
1993.143798828	879.046942152
1993.146606445	876.900246825
1993.149291992	874.758922592
1993.152099609	872.623518769
1993.154785156	870.493302935
1993.157592773	868.368519229
1993.160278320	866.249350758
1993.162963867	864.135370275
1993.165771484	862.027371238
1993.168457031	859.924377083
1993.171264648	857.826937127
1993.173950195	855.734929300
1993.176757812	853.648902919
1993.179443359	851.568125561
1993.182250977	849.492719297
1993.184936523	847.422623091
1993.187622070	845.358691436
1993.190429688	843.300130875
1993.193115234	841.246331056
1993.195922852	839.198695788
1993.198608398	837.156858860
1993.201416016	835.120393026
1993.204101562	833.089298285
1993.206909180	831.063757743
1993.209594727	829.044381753
1993.212280273	827.030010645
1993.215087891	825.021193736
1993.217773438	823.017442745
1993.220581055	821.020344586
1993.223266602	819.028251310
1993.226074219	817.041956374
1993.228759766	815.060727356
1993.231567383	813.085845994
1993.234252930	811.116091586
1993.236938477	809.152013447
1993.239746094	807.193123296
1993.242431641	805.240214590
1993.245239258	803.293287330
1993.247924805	801.351425987
1993.250732422	799.415301950
1993.253417969	797.484610041
1993.256103516	795.560021648
1993.258911133	793.640865384
1993.261596680	791.727141248
1993.264404297	789.818849242
1993.267089844	787.916477646
1993.269897461	786.019721284
1993.272583008	784.128030840
1993.275390625	782.242504947
1993.278076172	780.362594288
1993.280761719	778.488359899
1993.283569336	776.619374533
1993.286254883	774.756370613
1993.289062500	772.898554681
1993.291748047	771.046659159
1993.294555664	769.200378871
1993.297241211	767.359774853
1993.300048828	765.524541929
1993.302734375	763.694863203
1993.305419922	761.871043853
1993.308227539	760.052534562
1993.310913086	758.239884645
1993.313720703	756.432910998
1993.316406250	754.631247410
1993.319213867	752.835565267
1993.321899414	751.045071112
1993.324707031	749.260314262
1993.327392578	747.481416787
1993.330078125	745.707646265
1993.332885742	743.939674082
1993.335571289	742.177805416
1993.338378906	740.420575421
1993.341064453	738.669265837
1993.343872070	736.923388381
1993.346557617	735.183553406
1993.349365234	733.449455736
1993.352050781	731.720301913
1993.354736328	729.996824360
1993.357543945	728.279389287
1993.360229492	726.566898062
1993.363037109	724.860388282
1993.365722656	723.159310631
1993.368530273	721.463420968
1993.371215820	719.773756892
1993.374023438	718.089036662
1993.376708984	716.409992703
1993.379394531	714.736686048
1993.382202148	713.068811522
1993.384887695	711.406308090
1993.387695312	709.749664033
1993.390380859	708.098085894
1993.393188477	706.452122989
1993.395874023	704.811958424
1993.398681641	703.176981847
1993.401367188	701.547620505
1993.404052734	699.923874397
1993.406860352	698.305560418
1993.409545898	696.692678568
1993.412353516	695.085167811
1993.415039062	693.482845043
1993.417846680	691.886747861
1993.420532227	690.295472456
1993.423339844	688.709690216
1993.426025391	687.129401139
1993.428710938	685.554666261
1993.431518555	683.985302478
1993.434204102	682.421492893
1993.437011719	680.862871297
1993.439697266	679.309925970
1993.442504883	677.762351737
1993.445190430	676.219538246
1993.447998047	674.682584131
1993.450683594	673.151123179
1993.453369141	671.624972286
1993.456176758	670.103887311
1993.458862305	668.588295500
1993.461669922	667.078135818
1993.464355469	665.573286194
1993.467163086	664.073929734
1993.469848633	662.579700228
1993.472656250	661.090780780
1993.475341797	659.606988286
1993.478027344	658.128749990
1993.480834961	656.655394507
1993.483520508	655.187837364
1993.486328125	653.725346139
1993.489013672	652.268103937
1993.491821289	650.816110759
1993.494506836	649.369244534
1993.497314453	647.927688367
1993.500000000	646.491564330
1993.502685547	645.060506210
1993.505493164	643.634575044
1993.508178711	642.213770830
1993.510986328	640.798398746
1993.513671875	639.388092579
1993.516479492	637.982913366
1993.519165039	636.582861105
1993.521972656	635.187935798
1993.524658203	633.798320550
1993.527343750	632.413649149
1993.530151367	631.033921595
1993.532836914	629.659687206
1993.535644531	628.290640805
1993.538330078	626.926416182
1993.541137695	625.567013336
1993.543823242	624.213042618
1993.546630859	622.864259889
1993.549316406	621.519993762
1993.552001953	620.181098728
1993.554809570	618.847269612
1993.557495117	617.518384344
1993.560302734	616.194442924
1993.562988281	614.875384316
1993.565795898	613.561513696
1993.568481445	612.252464854
1993.571289062	610.948115718
1993.573974609	609.648710431
1993.576660156	608.355042448
1993.579467773	607.065585891
1993.582153320	605.781378357
1993.584960938	604.501992601
1993.587646484	603.227245516
1993.590454102	601.957442279
1993.593139648	600.692521855
1993.595947266	599.432667348
1993.598632812	598.177268408
1993.601318359	596.927118492
1993.604125977	595.681363107
1993.606811523	594.440795710
1993.609619141	593.204561809
1993.612304688	591.973454861
1993.615112305	590.746620374
1993.617797852	589.525218016
1993.620605469	588.308149154
1993.623291016	587.095474824
1993.625976562	585.887805376
1993.628784180	584.685445987
1993.631469727	583.486992848
1993.634277344	582.293361486
1993.636962891	581.104612936
1993.639770508	579.920442024
1993.642456055	578.740787713
1993.645263672	577.565283792
1993.647949219	576.395212001
1993.650634766	575.229412670
1993.653442383	574.068007871
1993.656127930	572.911241743
1993.658935547	571.759297393
1993.661621094	570.611442398
1993.664428711	569.468226076
1993.667114258	568.330014636
1993.669921875	567.195526340
1993.672607422	566.065859822
1993.675292969	564.940709906
1993.678100586	563.819893485
1993.680786133	562.703471596
1993.683593750	561.591627343
1993.686279297	560.484543833
1993.689086914	559.381061397
1993.691772461	558.282400738
1993.694580078	557.188195646
1993.697265625	556.097713698
1993.699951172	555.012602844
1993.702758789	553.930787889
1993.705444336	552.853550570
1993.708251953	551.781196063
1993.710937500	550.712686772
1993.713745117	549.648510976
1993.716430664	548.588363501
1993.719238281	547.532488487
1993.721923828	546.480702828
1993.724609375	545.433616877
1993.727416992	544.390376140
1993.730102539	543.351499416
1993.732910156	542.316528943
1993.735595703	541.285953001
1993.738403320	540.258978134
1993.741088867	539.236458832
1993.743896484	538.218334062
1993.746582031	537.203749331
1993.749267578	536.193498096
1993.752075195	535.187580358
1993.754760742	534.185660422
1993.757568359	533.187188972
1993.760253906	532.193020501
1993.763061523	531.202697244
1993.765747070	530.216707484
1993.768432617	529.234349315
1993.771240234	528.256111020
1993.773925781	527.281565351
1993.776733398	526.311170074
1993.779418945	525.344681046
1993.782226562	524.381915162
1993.784912109	523.423025011
1993.787719727	522.468193698
1993.790405273	521.516749837
1993.793090820	520.569517401
1993.795898438	519.625855521
1993.798583984	518.686160927
1993.801391602	517.750067407
1993.804077148	516.817697031
1993.806884766	515.889324458
1993.809570312	514.964613995
1993.812377930	514.043016325
1993.815063477	513.125843703
1993.817749023	512.212028015
1993.820556641	511.302149094
1993.823242188	510.395596590
1993.826049805	509.492736713
1993.828735352	508.593508427
1993.831542969	507.697545522
1993.834228516	506.805549902
1993.837036133	505.917033287
1993.839721680	505.032239815
1993.842407227	504.150955866
1993.845214844	503.272418498
1993.847900391	502.398275661
1993.850708008	501.527520276
1993.853393555	500.659755614
1993.856201172	499.795653060
1993.858886719	498.935060029
1993.861694336	498.077732378
1993.864379883	497.223761660
1993.867065430	496.373514088
1993.869873047	495.526226720
1993.872558594	494.682906637
1993.875366211	493.842455207
1993.878051758	493.004811394
1993.880859375	492.171012796
1993.883544922	491.340693202
1993.886352539	490.513211742
1993.889038086	489.689148251
1993.891723633	488.868655317
1993.894531250	488.050664824
1993.897216797	487.236275406
1993.900024414	486.425364991
1993.902709961	485.616987536
1993.905517578	484.812302707
1993.908203125	484.010333943
1993.911010742	483.211935735
1993.913696289	482.416253592
1993.916381836	481.624019935
1993.919189453	480.834288720
1993.921875000	480.047853403
1993.924682617	479.264469844
1993.927368164	478.484412701
1993.930175781	477.706827482
1993.932861328	476.932812819
1993.935668945	476.161300598
1993.938354492	475.392718064
1993.941040039	474.627553499
1993.943847656	473.864952411
1993.946533203	473.104853764
1993.949340820	472.348508779
1993.952026367	471.594025366
1993.954833984	470.843417686
1993.957519531	470.095098824
1993.960327148	469.349496027
1993.963012695	468.607128093
1993.965698242	467.867201565
1993.968505859	467.130174207
1993.971191406	466.395771361
1993.973999023	465.664206649
1993.976684570	464.935602143
1993.979492188	464.209194902
1993.982177734	463.485686831
1993.984985352	462.764803272
1993.987670898	462.047001988
1993.990356445	461.331275900
1993.993164062	460.618448981
1993.995849609	459.908185539
1993.998657227	459.200577127
1994.001342773	458.495410120
1994.004150391	457.792592968
1994.006835938	457.092522397
1994.009643555	456.395564619
1994.012329102	455.700285308
1994.015014648	455.007752579
1994.017822266	454.317630738
1994.020507812	453.630194445
1994.023315430	452.945046970
1994.026000977	452.262462971
1994.028808594	451.581862615
1994.031494141	450.904436087
1994.034301758	450.228504921
1994.036987305	449.555228783
1994.039672852	448.884821299
1994.042480469	448.216183833
1994.045166016	447.549926739
1994.047973633	446.885988981
1994.050659180	446.224492629
1994.053466797	445.564888366
1994.056152344	444.908213792
1994.058959961	444.253156648
1994.061645508	443.600327289
1994.064331055	442.950091923
1994.067138672	442.302084340
1994.069824219	441.655724707
1994.072631836	441.011867515
1994.075317383	440.370116036
1994.078125000	439.730500787
1994.080810547	439.092930216
1994.083618164	438.457404323
1994.086303711	437.824106213
1994.088989258	437.192791746
1994.091796875	436.563552474
1994.094482422	435.935930634
1994.097290039	435.311330034
1994.099975586	434.687583926
1994.102783203	434.066370777
1994.105468750	433.447385411
1994.108276367	432.829986959
1994.110961914	432.214968879
1994.113647461	431.601018913
1994.116455078	430.989357766
1994.119140625	430.379954920
1994.121948242	429.772322093
1994.124633789	429.166154110
1994.127441406	428.561756147
1994.130126953	427.959708037
1994.132934570	427.359368912
1994.135620117	426.760647218
1994.138305664	426.163542955
1994.141113281	425.568483371
1994.143798828	424.975346394
1994.146606445	424.383521673
1994.149291992	423.794107840
1994.152099609	423.205273842
1994.154785156	422.619003319
1994.157592773	422.034075571
1994.160278320	421.450856807
1994.162963867	420.869804791
1994.165771484	420.289790372
1994.168457031	419.711484938
1994.171264648	419.134613830
1994.173950195	418.559634812
1994.176757812	417.986212190
1994.179443359	417.414376483
1994.182250977	416.843914066
1994.184936523	416.275252187
1994.187622070	415.707933081
1994.190429688	415.142261924
1994.193115234	414.577719918
1994.195922852	414.014947931
1994.198608398	413.453488200
1994.201416016	412.893584865
1994.204101562	412.335024304
1994.206909180	411.778172727
1994.209594727	411.222175643
1994.212280273	410.668253754
1994.215087891	410.114881181
1994.217773438	409.563736391
1994.220581055	409.013140918
1994.223266602	408.464437535
1994.226074219	407.916863302
1994.228759766	407.370540290
1994.231567383	406.825712639
1994.234252930	406.282105691
1994.236938477	405.739780481
1994.239746094	405.198553905
1994.242431641	404.658456478
1994.245239258	404.119640790
1994.247924805	403.582350981
1994.250732422	403.046403946
1994.253417969	402.511280885
1994.256103516	401.977195421
1994.258911133	401.444605319
1994.261596680	400.912900227
1994.264404297	400.382476873
1994.267089844	399.853060599
1994.269897461	399.324865028
1994.272583008	398.797768090
1994.275390625	398.271647714
1994.278076172	397.746412349
1994.280761719	397.222245098
1994.283569336	396.699481656
1994.286254883	396.177542189
1994.289062500	395.656884460
1994.291748047	395.137172776
1994.294555664	394.618010408
1994.297241211	394.100221331
1994.300048828	393.583225712
1994.302734375	393.067267690
1994.305419922	392.552225195
1994.308227539	392.038128745
1994.310913086	391.524856270
1994.313720703	391.012133111
1994.316406250	390.501088419
1994.319213867	389.990226833
1994.321899414	389.480769055
1994.324707031	388.971891111
1994.327392578	388.463898177
1994.330078125	387.956881805
1994.332885742	387.450567338
1994.335571289	386.945046328
1994.338378906	386.440288257
1994.341064453	385.936048985
1994.343872070	385.433213522
